126.773,-97.6193,-2000,-5,111.334,72.6851,2.56123
18.6003,63.9544,-2000,-5,113.126,69.9264,5.80526
63.7334,-78.8015,-2000,-5,99.3642,57.8835,12.4887
237.268,-19.6594,-2000,-5,103.549,70.5727,8.6099
143.513,73.2011,-2000,-5,117.486,78.7405,-2.00607
155.032,180.757,-2000,-5,115.874,77.6142,9.10997
-8.17256,-132.31,-2000,-5,113.148,62.9542,14.2295
40.0044,36.8325,-2000,-5,103.354,78.9302,14.7547
108.932,-41.9525,-2000,-5,99.1797,49.5541,-20.6645
0.403585,24.4216,-2000,-5,112.858,52.9713,-8.14041
215.536,108.521,-2000,-5,115.181,62.4048,-15.3023
117.965,164.189,-2000,-5,97.4501,58.3645,-1.89717
278.423,173.498,-2000,-5,126.441,49.2846,2.72538
134.872,239.836,-2000,-5,103.614,76.568,-0.349456
-34.0501,209.222,-2000,-5,109.835,94.3187,3.44257
46.2088,130.078,-2000,-5,100.493,67.0409,0.282837
5.41643,-76.6654,-2000,-5,113.98,66.8865,5.00095
-66.5094,-63.2577,-2000,-5,101.045,77.7745,-0.96295
173.997,-18.7977,-2000,-5,128.3,66.1089,7.5672
-13.7135,-111.144,-2000,-5,106.646,61.9114,0.651093
34.07,134.306,-2000,-5,108.276,66.6614,10.3079
176.136,111.472,-2000,-5,124.615,72.2278,-1.72229
-40.8295,30.3234,-2000,-5,103.482,73.9531,9.47287
160.877,206.813,-2000,-5,115.908,52.0574,14.4317
-167.252,100.642,-2000,-5,105.663,66.4555,10.1071
249.398,106.427,-2000,-5,107.273,60.4502,17.4695
-56.7052,-25.2346,-2000,-5,117.174,34.8726,-27.9671
17.3365,-18.0841,-2000,-5,100.382,75.1397,-25.3365
278.957,-17.2328,-2000,-5,121.525,78.151,-8.87938
174.802,110.257,-2000,-5,99.6719,65.1847,-17.1486
152.834,68.4717,-2000,-5,120.246,68.6094,-11.69
36.8783,97.6017,-2000,-5,110.237,73.8203,3.33404
162.672,301.244,-2000,-5,95.6229,66.2634,-3.86443
169.65,-265.917,-2000,-5,98.6248,70.4493,-2.08596
203.225,-19.3978,-2000,-5,117.819,83.7877,-0.417938
171.219,85.9522,-2000,-5,111.168,49.8497,3.35968
185.429,-99.5947,-2000,-5,118.352,83.8516,3.43753
106.009,136.733,-2000,-5,115.8,58.3808,8.70675
146.773,36.3992,-2000,-5,117.582,62.8308,6.21775
200.829,119.393,-2000,-5,106.713,78.9363,9.49657
306.274,34.3116,-2000,-5,120.939,61.738,4.90967
134.522,-66.1276,-2000,-5,95.5985,68.4138,2.61476
194.89,72.5921,-2000,-5,115.31,62.9852,10.6593
56.4974,106.851,-2000,-5,116.694,71.4214,1.03478
202.883,251.81,-2000,-5,120.38,73.4835,4.92974
204.183,273.333,-2000,-5,117.08,61.9539,12.434
-63.9715,180.28,-2000,-5,101.48,76.9663,14.2057
-87.7784,103.693,-2000,-5,120.212,72.82,7.38091
65.4584,14.5503,-2000,-5,121.348,76.0949,6.68299
164.85,41.607,-2000,-5,117.632,76.3153,10.0631
252.269,109.216,-2000,-5,108.792,66.9254,21.7092
184.841,46.0455,-2000,-5,105.635,65.0578,21.6373
58.0767,129.678,-2000,-5,107.017,68.4314,25.095
194.113,211.676,-2000,-5,119.932,56.5946,-17.8619
-81.3738,-35.7543,-2000,-5,101.851,68.781,-28.5257
111.795,-100.084,-2000,-5,136.017,64.6959,-21.8039
12.5955,-21.9196,-2000,-5,101.641,61.8554,-7.45026
-101.894,84.7557,-2000,-5,101.829,75.9556,1.84207
377.969,238.298,-2000,-5,116.361,69.4594,-2.33536
38.326,1.91274,-2000,-5,101.154,57.7995,-7.42672
213.429,89.048,-2000,-5,122.008,71.4632,-6.28395
47.4027,-85.6028,-2000,-5,104.86,64.9397,1.07322
166.672,53.0769,-2000,-5,107.604,80.6995,-0.362691
64.8142,20.1447,-2000,-5,122.127,73.5954,-3.6066
204.804,36.2347,-2000,-5,101.904,60.2507,-1.83319
147.267,179.615,-2000,-5,118.729,68.6747,-3.15762
-7.89581,71.8153,-2000,-5,101.362,75.9974,3.66252
149.631,-0.084099,-2000,-5,105.554,82.8485,5.82586
68.871,59.3332,-2000,-5,114.945,64.4255,10.3082
133.68,203.778,-2000,-5,106.002,69.9164,9.39387
125.032,117.664,-2000,-5,96.4024,76.3689,1.3988
236.177,-26.0352,-2000,-5,120.054,65.9029,11.9061
-131.657,292.057,-2000,-5,95.943,75.9397,4.04705
85.2644,169.653,-2000,-5,109.426,54.5627,11.9224
78.7943,29.4097,-2000,-5,116.53,55.8287,-15.2124
145.857,36.0141,-2000,-5,133.229,66.2385,-9.56807
-32.1933,228.253,-2000,-5,111.251,86.2368,-2.55912
80.0513,321.252,-2000,-5,100.312,75.445,2.69698
62.1786,53.6552,-2000,-5,123.044,81.8118,0.437193
46.4657,38.9588,-2000,-5,105.49,72.3001,-1.3828
-28.2833,248.511,-2000,-5,100.615,77.6819,1.56592
-120.2,106.178,-2000,-5,101.841,63.9574,-2.97159
151.809,1.21653,-2000,-5,121.252,57.8072,0.116907
-1.57944,144.816,-2000,-5,120.165,49.4962,5.19374
-24.711,124.152,-2000,-5,95.6928,65.2291,7.13376
257.952,-52.1249,-1967.38,-7,119.837,83.5871,-5.42367
337.722,54.6184,-2000,-5,114.015,55.3009,-0.765624
200.945,9.02995,-2000,-5,127.809,65.3717,5.57045
195.844,117.009,-2000,-5,103.141,70.5813,4.79281
-43.0838,62.7324,-2000,-5,107.304,64.2634,-1.19134
212.934,172.969,-2000,-5,102.25,73.0746,5.28117
148.127,26.5145,-2000,-5,104.007,71.1512,3.65858
-53.6831,64.259,-2000,-5,105.461,65.7309,11.2508
164.398,252.994,-2000,-5,120.109,75.506,2.22677
54.3823,6.13928,-2000,-5,117.237,61.672,9.54561
200.313,276.372,-2000,-5,99.0199,71.1832,9.67235
77.9691,-34.6538,-2000,-5,116.536,77.5676,10.5942
-7.60395,312.481,-2000,-5,115.063,66.833,4.38247
192.459,293.064,-2000,-5,108.244,67.2829,14.765
246.586,97.7213,-2000,-5,121.378,72.6425,8.18511
72.2569,-81.8275,-2000,-5,112.745,52.4225,7.18106
110.62,-13.3179,-2000,-5,104.744,68.9223,16.3771
500.716,204.178,-2000,-5,108.573,77.1739,13.2923
141.334,139.877,-2000,-5,113.252,63.231,18.0176
-8.11599,126.125,-2000,-5,104.916,65.8194,17.1438
72.3193,-26.9949,-2000,-5,109.669,67.4369,19.5988
167.953,-38.0736,-2000,-5,118.006,69.3297,25.6047
71.9549,217.802,-2000,-5,111.696,68.0635,35.124
43.1261,58.5619,-2000,-5,115.928,79.3709,-35.4899
53.9407,7.82068,-2000,-5,117.982,64.9697,-23.0323
-31.5102,94.076,-2000,-5,120.561,79.117,-16.1813
35.5902,27.8875,-2000,-5,94.4975,70.8452,-13.3493
191.29,96.393,-2000,-5,127.191,70.8657,-9.27475
-50.3164,-8.29432,-2000,-5,120.196,71.1268,-5.48517
263.163,288.911,-2000,-5,101.61,56.2,-2.65532
128.44,195.922,-2000,-5,115.734,59.6022,2.5619
-85.7722,-73.3238,-2000,-5,100.099,74.6479,9.66638
138.189,247.041,-2000,-5,109.677,59.9775,5.60306
301.922,162.892,-2000,-5,123.128,74.141,4.07081
105.488,315.922,-2000,-5,112.855,80.8336,-1.1051
53.2334,-78.7363,-2000,-5,111.379,61.4391,11.2512
171.335,-38.5288,-2000,-5,96.6073,76.0694,4.89061
-56.9161,448.174,-2000,-5,102.938,70.2991,9.82812
155.674,114.394,-2000,-5,121.528,56.4335,8.40804
31.8685,-156.185,-2000,-5,108.649,77.7755,10.6924
122.665,122.721,-2000,-5,112.53,79.2757,15.2811
-140.246,120.106,-2000,-5,111.223,58.8081,14.6922
95.4488,69.9724,-2000,-5,104.652,71.0996,14.2076
94.7684,51.807,-2000,-5,105.452,61.7631,13.5767
-31.6282,190.429,-2000,-5,113.269,75.8877,20.2315
-44.8026,-8.4163,-2000,-5,105.284,65.0007,14.3199
143.217,-3.89651,-2000,-5,109.942,77.8778,25.7475
167.537,-31.144,-2000,-5,100.998,68.4584,23.8105
-62.0656,-98.7099,-2000,-5,124.263,58.4254,-16.7484
163.705,-97.9332,-2000,-5,113.111,84.3948,-17.6273
147.412,267.967,-2000,-5,104.25,80.8443,-14.2801
334.965,178.182,-2000,-5,132.781,90.9758,-9.5755
158.276,-73.393,-2000,-5,100.481,56.2432,-10.3434
90.1408,96.9305,-2000,-5,105.651,61.6081,-10.8322
200.52,204.397,-2000,-5,131.011,58.1009,-4.48002
194.796,19.0305,-2000,-5,113.169,78.7104,-6.79706
45.4259,37.2042,-2000,-5,98.9949,67.5288,-2.73089
76.244,244.795,-2000,-5,111.924,77.4806,1.19977
113.135,39.1495,-2000,-5,106.575,74.7759,-1.24148
101.613,-161.652,-2000,-5,100.636,69.0644,1.9172
-131.084,-2.21823,-2000,-5,113.285,58.6318,5.96019
237.137,166.994,-2000,-5,113.54,84.4851,0.205424
128.373,-2.41424,-2000,-5,106.961,64.9374,2.21212
199.995,222.097,-2000,-5,108.546,68.5201,-0.314123
195.879,131.228,-2000,-5,109.232,86.9332,6.64999
134.849,190.06,-2000,-5,100.105,68.9074,5.14928
327.481,-133.762,-2000,-5,120.773,75.1576,1.58255
111.623,-36.3855,-2000,-5,112.514,65.3771,11.895
16.4294,262.261,-2000,-5,100.329,67.0274,13.1726
250.673,361.148,-2000,-5,108.089,59.0136,12.2779
-161.062,-107.635,-2000,-5,103.861,71.1529,11.1124
82.1385,40.7794,-2000,-5,105.874,61.9861,9.70661
-60.6326,92.0516,-2000,-5,98.9309,67.2717,14.8712
103.569,52.982,-2000,-5,101.873,69.2257,15.1228
140.05,77.0098,-2000,-5,115.564,60.1645,16.1437
97.9289,181.706,-2000,-5,107.969,63.7695,12.9949
158.396,36.766,-2000,-5,113.192,56.6279,21.7596
193.669,-6.21132,-2000,-5,118.523,74.3984,23.0108
301.206,-139.6,-2000,-5,110.224,51.2825,-15.6514
201.098,107.692,-2000,-5,136.823,68.4284,-20.7719
438.526,152.751,-2000,-5,129.941,83.6343,-15.2998
198.509,41.3014,-2000,-5,108.394,68.4199,-0.439986
222.686,217.764,-2000,-5,100.397,84.053,2.06459
157.552,251.338,-2000,-5,120.848,68.7209,-0.121038
257.952,189.34,-2000,-5,93.1842,73.9212,0.33365
238.733,305.412,-2000,-5,135.232,72.9656,-3.18681
213.685,139.955,-2000,-5,108.255,61.2372,-4.82403
389.59,184.234,-2000,-5,104.096,67.5124,1.03686
120.862,-57.2227,-2000,-5,116.437,61.9248,1.55009
140.984,58.1297,-2000,-5,101.941,74.4183,-2.12955
52.6522,-25.723,-2000,-5,105.064,63.8279,2.11994
150.359,189.449,-2000,-5,124.471,80.0013,-0.64574
69.5432,-98.3717,-2000,-5,97.922,64.3325,8.64206
-6.4525,188.701,-2000,-5,107.852,53.2696,1.10454
-43.7492,62.0882,-2000,-5,113.066,57.0551,2.96975
134.498,129.535,-2000,-5,98.1796,74.0283,6.96187
93.3471,103.753,-2000,-5,113.572,60.1144,8.1246
67.8643,121.257,-2000,-5,104.3,76.7164,8.80996
156.897,245.934,-2000,-5,110.063,87.9873,8.62179
171.235,123.466,-2000,-5,122.492,80.1515,7.43781
96.097,148.607,-2000,-5,105.232,76.7478,3.49748
97.2038,20.9293,-2000,-5,102.771,69.7505,8.97595
-12.7951,-16.1545,-2000,-5,108.224,70.3664,6.63104
272.1,203.732,-2000,-5,112.105,58.9812,13.4407
117.521,75.0348,-2000,-5,107.409,80.5861,11.1773
28.4069,106.82,-2000,-5,104.054,71.4917,2.84056
139.526,46.0632,-2000,-5,119.257,78.1961,5.26157
216.376,-113.213,-2000,-5,112.263,63.9214,9.56785
182.584,358.93,-2000,-5,111.537,83.5203,11.4191
-6.46149,318.427,-2000,-5,109.434,81.1918,7.64246
42.2352,333.716,-2000,-5,121.954,70.8474,17.1014
-57.8909,118.878,-2000,-5,105.171,69.032,28.7284
151.347,129.895,-2000,-5,102.907,68.1518,28.6386
122.78,217.098,-2000,-5,91.9646,51.6072,-12.0638
10.483,-17.0691,-2000,-5,117.654,66.7675,-30.4756
37.059,21.33,-2000,-5,95.224,85.8481,-11.6634
249.992,128.526,-2000,-5,106.348,60.3153,-7.39501
52.7181,5.33976,-2000,-5,110.174,59.0888,1.71533
109.467,202.958,-2000,-5,107.939,83.462,-3.50144
318.397,22.3097,-2000,-5,112.514,78.5829,-1.29434
223.743,405.336,-2000,-5,116.973,55.2678,6.44385
17.8512,69.4378,-2000,-5,102.014,64.0587,1.84711
339.569,135.973,-2000,-5,122.411,77.1159,-8.39746
42.7829,228.467,-2000,-5,105.721,68.321,-0.440539
88.862,12.7793,-2000,-5,108.299,63.2265,3.1622
90.2516,-279.951,-2000,-5,105.545,65.0528,3.13878
241.74,-83.4887,-2000,-5,129.449,58.5326,-0.565017
-14.8163,-67.3685,-2000,-5,118.32,72.0931,-1.28625
10.1239,18.5864,-2000,-5,123.504,67.8428,2.01517
75.6532,-67.0089,-2000,-5,114.373,58.863,7.60244
122.996,33.9873,-2000,-5,105.309,72.2698,5.40958
238.75,82.7666,-2000,-5,102.879,64.2504,-0.0846312
146.339,26.8648,-2000,-5,96.0264,67.0206,7.14045
-199.528,226.183,-2000,-5,101.602,65.1786,11.5427
157.229,139.733,-2000,-5,111.151,73.7338,5.72426
286.954,-35.8027,-2000,-5,106.37,60.7549,4.36655
116.514,130.628,-2000,-5,123.632,85.5382,7.05648
87.6403,32.2061,-2000,-5,102.97,60.4096,6.18632
185.305,-35.695,-2000,-5,125.32,82.2277,6.54433
74.0887,170.221,-2000,-5,112.015,75.3016,11.0308
279.83,146.346,-2000,-5,130.677,71.2744,6.92549
201.707,130.231,-2000,-5,120.009,71.6354,6.05996
255.135,74.5715,-2000,-5,103.551,70.5166,12.8288
329.678,227.453,-2000,-5,119.475,72.8463,4.86018
162.681,222.014,-2000,-5,109.461,82.8245,13.2212
39.8401,249.589,-2000,-5,122.852,73.5125,10.7618
88.993,-137.83,-2000,-5,118.511,60.6791,28.1465
343.752,110.259,-2000,-5,127.716,71.9085,-35.4214
194.997,-42.0711,-2000,-5,138.617,73.148,-25.5073
113.618,54.8333,-2000,-5,109.822,66.492,-20.5152
199.603,-89.3089,-2000,-5,114.555,111.249,-11.5082
-59.5993,223.081,-2000,-5,97.6552,54.1798,-7.60978
167.711,302.723,-2000,-5,110.528,58.0281,0.0131084
285.419,-185.299,-2000,-5,137.591,63.7756,0.723561
327.151,107.006,-2000,-5,100.159,58.9211,0.123081
331.729,92.5545,-2000,-5,125.303,66.955,-2.04347
-134.148,223.079,-2000,-5,107.067,78.7465,6.55333
-87.6445,108.739,-2000,-5,102.779,67.425,7.9305
-3.11485,117.376,-2000,-5,112.683,73.5722,1.40571
-164.537,116.957,-2000,-5,116.22,68.3408,9.74078
-125.397,-109.903,-2000,-5,100.747,69.1633,7.29269
241.121,59.041,-2000,-5,104.629,64.4701,10.5351
29.074,-20.2374,-2000,-5,110.683,84.0842,11.1353
153.011,-34.885,-2000,-5,123.116,57.6999,8.6322
184.079,-107.593,-2000,-5,119.292,66.347,9.83172
-28.1291,59.4691,-2000,-5,106.034,70.6126,11.246
96.5129,101.681,-2000,-5,115.375,76.0313,4.75157
317.679,70.0586,-2000,-5,99.1949,63.0616,23.559
124.257,52.8173,-2000,-5,112.702,56.9975,20.1115
18.3913,8.35102,-2000,-5,114.859,59.3625,23.8877
91.6272,73.1313,-2000,-5,116.172,74.9612,24.4256
48.3912,84.4811,-2000,-5,130.892,71.452,-14.438
176.16,-13.7757,-2000,-5,96.4177,66.7231,-6.24129
-61.6742,18.8172,-2000,-5,113.992,64.5407,-5.23808
77.0208,90.653,-2000,-5,128.762,65.7208,2.49375
349.365,-201.879,-2000,-5,110.898,69.1193,-4.47218
-95.1242,126.911,-2000,-5,120.721,52.1895,0.204875
260.194,15.5227,-2000,-5,102.719,58.7902,-1.99656
208.561,-106.826,-2000,-5,119.714,72.9315,3.61846
79.189,96.5433,-2000,-5,104.101,76.173,-2.06336
92.7501,336.109,-2000,-5,96.9092,77.0256,1.69182
40.7018,214.671,-2000,-5,134.04,68.4979,8.20476
243.542,-30.3494,-2000,-5,116.686,70.879,-0.251992
174.441,45.6159,-2000,-5,108.71,58.6689,0.0336464
115.767,157.842,-2000,-5,116.103,64.7831,7.95699
88.8719,41.1225,-2000,-5,101.84,75.5009,11.0237
-21.5425,-30.7746,-2000,-5,97.637,62.3666,12.117
182.443,65.1742,-2000,-5,119.907,84.2054,5.62311
420.088,-6.1181,-2000,-5,123.324,69.2863,7.40342
119.364,322.078,-2000,-5,118.368,62.1861,13.19
235.204,-9.64128,-2000,-5,106.017,67.9877,26.3323
185.605,333.107,-2000,-5,115.721,73.3969,25.5744
94.4756,160.763,-2000,-5,107.857,68.6601,36.7367
-101.579,81.1735,-2000,-5,108.676,68.8159,54.0475
205.77,166.303,-2000,-5,120.908,37.5477,-24.7865
-4.24401,-15.765,-2000,-5,84.9712,82.9214,-13.3955
-26.665,89.1027,-2000,-5,100.56,61.0983,-10.0429
174.454,112.423,-2000,-5,93.1902,69.0666,-15.8414
82.606,-145.87,-2000,-5,125.963,55.1316,-2.61473
156.572,-142.452,-2000,-5,113.323,60.9376,-2.49122
204.237,-74.2212,-2000,-5,125.389,66.9732,-2.87986
231.924,309.33,-2000,-5,121.525,87.3908,-8.56686
136.565,163.617,-2000,-5,118.963,73.1488,0.0301077
-2.89412,69.6085,-2000,-5,98.1836,72.8291,1.78126
201.273,36.3621,-2000,-5,112.813,63.0907,-1.25234
255.586,180.402,-2000,-5,103.376,82.2884,6.25353
278.512,-23.4107,-2000,-5,123.174,53.2762,1.87059
411.764,52.7431,-2000,-5,121.529,78.2482,-0.958266
30.8976,81.8667,-2000,-5,117.392,84.4741,4.10879
71.5024,-153.912,-2000,-5,116.583,56.4738,8.10844
19.0745,164.857,-2000,-5,112.954,56.8598,10.8743
-169.346,136.651,-2000,-5,117.902,69.8373,27.3048
163.022,33.7834,-2000,-5,116.424,67.6739,-7.37764
40.5932,78.6509,-2000,-5,102.156,81.1599,1.35727
103.251,263.686,-2000,-5,101.47,75.7007,-3.06058
132.514,260.459,-2000,-5,114.905,75.6743,-5.54236
42.1268,138.714,-2000,-5,120.023,68.5874,-5.6353
141.636,6.3564,-2000,-5,107.298,79.4937,1.50137
81.0017,-58.3307,-2000,-5,107.831,58.9136,-0.0990185
60.9194,42.8691,-2000,-5,104.876,75.6354,4.45034
133.676,301.912,-2000,-5,118.958,71.5917,0.314788
174.441,-94.8004,-2000,-5,104.876,60.1825,9.08976
-107.262,94.7919,-2000,-5,102.407,64.1883,6.13241
177.518,20.5355,-2000,-5,105.07,75.0172,5.74879
222.94,59.2305,-2000,-5,113.436,71.4557,7.0197
65.1231,148.984,-2000,-5,119.472,81.1985,7.8062
263.054,-90.8909,-2000,-5,119.629,72.5103,8.3582
14.3772,12.8622,-2000,-5,101.225,71.1295,13.9816
317.318,99.7067,-2000,-5,119.307,73.6731,13.6704
110.022,-80.1113,-2000,-5,100.036,66.905,23.9499
155.476,283.076,-2000,-5,98.6278,95.9384,-13.719
160.705,354.213,-2000,-5,100.434,89.0357,-17.0214
84.5819,120.789,-2000,-5,96.8587,54.1209,-18.8545
317.342,-10.5973,-2000,-5,117.992,60.3777,-27.3886
150.175,259.533,-2000,-5,102.617,85.6972,-17.9059
69.6715,202.838,-2000,-5,102.016,65.1579,-2.57632
31.8369,-123.473,-2000,-5,102.967,63.6073,-1.81458
-86.4987,-21.5344,-2000,-5,106.069,78.3105,-0.914302
219.105,121.874,-2000,-5,113.582,76.9005,-7.48102
172.919,188.323,-2000,-5,103.948,70.5752,-5.813
69.6795,61.0868,-2000,-5,91.1073,64.4688,1.70394
-16.5199,-25.3169,-2000,-5,107.653,59.5696,0.21336
292.358,116.988,-2000,-5,123.945,54.7533,5.72395
